"Population by Religion","Number"
"Bahai","3"
"Bon","75"
"Buddism","23474"
"Christianity","1683"
"Hindu","239785"
"Islam","734"
"Jainism","1"
"Kirat","13"
"Prakriti","1792"
"Sikhism","0"
"Undefined","1053"
"Total","268613"
