"Population by Religion","Number"
"Bahai","0"
"Bon","6"
"Buddism","26175"
"Christianity","1363"
"Hindu","104711"
"Islam","26"
"Jainism","11"
"Kirat","15156"
"Prakriti","90"
"Sikhism","0"
"Undefined","446"
"Total","147984"
