"Population by Literacy Status","Number"
"Literate",""
"Female","3516"
"Male","5849"
"","9365"
"Not Read/Write",""
"Female","5854"
"Male","3117"
"","8971"
"Not Stated",""
"Female","16"
"Male","4"
"","20"
"Read Only",""
"Female","197"
"Male","147"
"","344"
