"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","0"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","13"
"LP Gas","1"
"Not Sated about Fuel","12"
"OthersFuel","0"
"Wood/FireWood","2386"
"Total","2412"
