"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","402"
"Christianity","419"
"Hindu","832"
"Islam","0"
"Jainism","0"
"Kirat","10146"
"Prakriti","3"
"Sikhism","0"
"Undefined","10"
"Total","11812"
