"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","196"
"Cow Dung","134"
"Electricity","12"
"Kerosene","330"
"LP Gas","2368"
"Not stated","140"
"Others","80"
"Wood/Firewood","37916"
"Total","41176"
