"Population by Religion","Number"
"Bahai","2"
"Bon","0"
"Buddism","559"
"Christianity","125"
"Hindu","52618"
"Islam","10678"
"Jainism","48"
"Kirat","121"
"Prakriti","401"
"Sikhism","1"
"Undefined","196"
"Total","64749"
