"Population by Religion","Number"
"Bahai","3"
"Bon","1"
"Buddism","5273"
"Christianity","1033"
"Hindu","48114"
"Islam","223"
"Jainism","1"
"Kirat","8476"
"Prakriti","2573"
"Sikhism","4"
"Undefined","273"
"Total","65974"
