"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","29"
"Christianity","41"
"Hindu","23720"
"Islam","15785"
"Jainism","2"
"Kirat","5"
"Prakriti","940"
"Sikhism","1"
"Undefined","113"
"Total","40636"
