"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","25"
"Cow Dung","9"
"Electricity","11"
"Kerosene","1268"
"LP Gas","23080"
"Not stated","292"
"Others","30"
"Wood/Firewood","2391"
"Total","27106"
