"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","4"
"Cow Dung","13"
"Electricity","0"
"Kerosene","9"
"LP Gas","8"
"Not stated","26"
"Others","1"
"Wood/Firewood","5845"
"Total","5906"
