"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","4341"
"Christianity","709"
"Hindu","24141"
"Islam","126"
"Jainism","13"
"Kirat","9114"
"Prakriti","41"
"Sikhism","0"
"Undefined","143"
"Total","38629"
