"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","11"
"Cow Dung","3199"
"Electricity Fuel","0"
"KeroseneFuel","51"
"LP Gas","2"
"Not Sated about Fuel","68"
"OthersFuel","129"
"Wood/FireWood","575"
"Total","4035"
