"Population by Literacy Status","Number"
"Literate",""
"Female","372676"
"Male","470652"
"","843328"
"Not Read/Write",""
"Female","303753"
"Male","158707"
"","462460"
"Not Stated",""
"Female","623"
"Male","313"
"","936"
"Read Only",""
"Female","24215"
"Male","21028"
"","45243"
