"Population by Religion","Number"
"Bahai","10"
"Bon","12"
"Buddism","48551"
"Christianity","20390"
"Hindu","1497277"
"Islam","2840"
"Jainism","1"
"Kirat","19"
"Prakriti","363"
"Sikhism","0"
"Undefined","955"
"Total","1570418"
