"Population by Religion","Number"
"Bahai","3"
"Bon","0"
"Buddism","2801"
"Christianity","214"
"Hindu","11446"
"Islam","2"
"Jainism","0"
"Kirat","8309"
"Prakriti","155"
"Sikhism","0"
"Undefined","24"
"Total","22954"
