"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","0"
"Christianity","14"
"Hindu","21535"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","20"
"Total","21570"
