"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","8"
"Cow Dung","8"
"Electricity Fuel","0"
"KeroseneFuel","1"
"LP Gas","1"
"Not Sated about Fuel","31"
"OthersFuel","0"
"Wood/FireWood","3746"
"Total","3795"
