"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","879"
"Christianity","41"
"Hindu","9609"
"Islam","6"
"Jainism","1"
"Kirat","0"
"Prakriti","1393"
"Sikhism","0"
"Undefined","80"
"Total","12009"
