"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","21"
"Cow Dung","2742"
"Electricity","2"
"Kerosene","137"
"LP Gas","41"
"Not stated","54"
"Others","191"
"Wood/Firewood","3905"
"Total","7093"
