"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","8842"
"Christianity","135"
"Hindu","7747"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","52"
"Total","16777"
