"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","6276"
"Christianity","154"
"Hindu","14386"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","13"
"Total","20829"
