"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","23"
"Christianity","8"
"Hindu","19953"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","1"
"Total","19985"
