"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","324"
"Christianity","78"
"Hindu","34346"
"Islam","605"
"Jainism","0"
"Kirat","0"
"Prakriti","131"
"Sikhism","0"
"Undefined","19"
"Total","35504"
