"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","8144"
"Christianity","4148"
"Hindu","31465"
"Islam","91"
"Jainism","0"
"Kirat","16"
"Prakriti","201"
"Sikhism","0"
"Undefined","832"
"Total","44898"
