"Population by Literacy Status","Number"
"Literate",""
"Female","3165"
"Male","6111"
"Not Read/Write",""
"Female","8493"
"Male","6676"
"Not Stated",""
"Female","15"
"Male","4"
"Read Only",""
"Female","363"
"Male","372"
