"Population by Religion","Number"
"Bahai","2"
"Bon","51"
"Buddism","2134"
"Christianity","1728"
"Hindu","38416"
"Islam","257"
"Jainism","0"
"Kirat","3"
"Prakriti","6"
"Sikhism","0"
"Undefined","70"
"Total","42667"
