"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","64"
"Cow Dung","5557"
"Electricity Fuel","1"
"KeroseneFuel","106"
"LP Gas","85"
"Not Sated about Fuel","135"
"OthersFuel","11"
"Wood/FireWood","387"
"Total","6346"
