"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","6"
"Cow Dung","11"
"Electricity Fuel","0"
"KeroseneFuel","17"
"LP Gas","4"
"Not Sated about Fuel","4"
"OthersFuel","2"
"Wood/FireWood","3236"
"Total","3280"
