"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","43"
"Cow Dung","0"
"Electricity","0"
"Kerosene","3"
"LP Gas","134"
"Not stated","6"
"Others","0"
"Wood/Firewood","5080"
"Total","5266"
