"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","208"
"Cow Dung","4641"
"Electricity Fuel","0"
"KeroseneFuel","146"
"LP Gas","99"
"Not Sated about Fuel","27"
"OthersFuel","4"
"Wood/FireWood","2852"
"Total","7977"
