"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","198"
"Cow Dung","1"
"Electricity","2"
"Kerosene","9"
"LP Gas","285"
"Not stated","19"
"Others","1"
"Wood/Firewood","2920"
"Total","3435"
