"Population by Religion","Number"
"Bahai","2"
"Bon","2"
"Buddism","943"
"Christianity","390"
"Hindu","45998"
"Islam","4300"
"Jainism","1"
"Kirat","1539"
"Prakriti","2137"
"Sikhism","0"
"Undefined","106"
"Total","55418"
