"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","20"
"Cow Dung","4"
"Electricity","6"
"Kerosene","358"
"LP Gas","10936"
"Not stated","101"
"Others","21"
"Wood/Firewood","2883"
"Total","14329"
