"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2"
"Christianity","0"
"Hindu","18236"
"Islam","2425"
"Jainism","0"
"Kirat","54"
"Prakriti","0"
"Sikhism","0"
"Undefined","0"
"Total","20717"
