"Population by Religion","Number"
"Bahai","0"
"Bon","110"
"Buddism","1390"
"Christianity","77"
"Hindu","10747"
"Islam","11"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","6"
"Total","12341"
