"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2"
"Christianity","0"
"Hindu","22921"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","0"
"Total","22924"
