"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","6"
"Cow Dung","7"
"Electricity","0"
"Kerosene","44"
"LP Gas","409"
"Not stated","95"
"Others","13"
"Wood/Firewood","6420"
"Total","6994"
