"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","13747"
"Christianity","310"
"Hindu","12062"
"Islam","37"
"Jainism","0"
"Kirat","8"
"Prakriti","4"
"Sikhism","0"
"Undefined","341"
"Total","26509"
