"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","8"
"Cow Dung","2155"
"Electricity","0"
"Kerosene","36"
"LP Gas","42"
"Not stated","46"
"Others","7"
"Wood/Firewood","1379"
"Total","3673"
