"Population by Religion","Number"
"Bahai","4"
"Bon","4"
"Buddism","41600"
"Christianity","3041"
"Hindu","126492"
"Islam","46"
"Jainism","4"
"Kirat","35"
"Prakriti","15058"
"Sikhism","0"
"Undefined","273"
"Total","186557"
