"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","2016"
"Electricity Fuel","0"
"KeroseneFuel","105"
"LP Gas","6"
"Not Sated about Fuel","42"
"OthersFuel","116"
"Wood/FireWood","2120"
"Total","4409"
