"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","118"
"Christianity","206"
"Hindu","16936"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","13"
"Total","17275"
