"Population by Religion","Number"
"Bahai","1"
"Bon","2"
"Buddism","5859"
"Christianity","2772"
"Hindu","14932"
"Islam","104"
"Jainism","0"
"Kirat","8930"
"Prakriti","130"
"Sikhism","0"
"Undefined","52"
"Total","32782"
