"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","303"
"Christianity","676"
"Hindu","26443"
"Islam","37"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","9"
"Total","27469"
