"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","25"
"Cow Dung","9"
"Electricity Fuel","11"
"KeroseneFuel","1268"
"LP Gas","23080"
"Not Sated about Fuel","292"
"OthersFuel","30"
"Wood/FireWood","2391"
"Total","27106"
