"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","46"
"Cow Dung","1045"
"Electricity","0"
"Kerosene","31"
"LP Gas","166"
"Not stated","26"
"Others","15"
"Wood/Firewood","4552"
"Total","5881"
