"Population by Religion","Number"
"Bahai","4"
"Bon","1"
"Buddism","3979"
"Christianity","998"
"Hindu","49672"
"Islam","639"
"Jainism","10"
"Kirat","4648"
"Prakriti","368"
"Sikhism","0"
"Undefined","161"
"Total","60480"
