"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","42"
"Christianity","28"
"Hindu","40084"
"Islam","8281"
"Jainism","0"
"Kirat","40"
"Prakriti","1"
"Sikhism","0"
"Undefined","94"
"Total","48570"
