"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","11"
"Cow Dung","6"
"Electricity Fuel","15"
"KeroseneFuel","29"
"LP Gas","33"
"Not Sated about Fuel","55"
"OthersFuel","8"
"Wood/FireWood","4771"
"Total","4928"
