"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","2"
"Cow Dung","0"
"Electricity Fuel","1"
"KeroseneFuel","12"
"LP Gas","6"
"Not Sated about Fuel","2"
"OthersFuel","0"
"Wood/FireWood","1880"
"Total","1903"
