"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","3"
"Christianity","8"
"Hindu","21489"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","9"
"Total","21510"
