"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","21"
"Christianity","45"
"Hindu","18495"
"Islam","32"
"Jainism","0"
"Kirat","1"
"Prakriti","1"
"Sikhism","0"
"Undefined","15"
"Total","18610"
