"Population by Religion","Number"
"Bahai","2"
"Bon","0"
"Buddism","362"
"Christianity","534"
"Hindu","105191"
"Islam","216"
"Jainism","0"
"Kirat","1"
"Prakriti","257"
"Sikhism","0"
"Undefined","103"
"Total","106666"
