"Population by Religion","Number"
"Bahai","3"
"Bon","0"
"Buddism","1544"
"Christianity","82"
"Hindu","133130"
"Islam","100"
"Jainism","0"
"Kirat","10"
"Prakriti","6"
"Sikhism","0"
"Undefined","37"
"Total","134912"
