"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","62"
"Cow Dung","10"
"Electricity Fuel","0"
"KeroseneFuel","25"
"LP Gas","27"
"Not Sated about Fuel","10"
"OthersFuel","0"
"Wood/FireWood","5597"
"Total","5731"
