"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","10672"
"Christianity","801"
"Hindu","15379"
"Islam","10"
"Jainism","0"
"Kirat","2"
"Prakriti","53"
"Sikhism","0"
"Undefined","42"
"Total","26960"
