"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","4261"
"Christianity","1083"
"Hindu","171"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","3"
"Sikhism","0"
"Undefined","14"
"Total","5533"
