"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","405"
"Christianity","1042"
"Hindu","43410"
"Islam","270"
"Jainism","0"
"Kirat","36"
"Prakriti","1"
"Sikhism","0"
"Undefined","8"
"Total","45173"
