"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","6"
"Electricity Fuel","0"
"KeroseneFuel","6"
"LP Gas","3"
"Not Sated about Fuel","25"
"OthersFuel","3"
"Wood/FireWood","2414"
"Total","2462"
