"Population by Religion","Number"
"Bahai","1"
"Bon","1"
"Buddism","739"
"Christianity","305"
"Hindu","7515"
"Islam","0"
"Jainism","0"
"Kirat","9774"
"Prakriti","5"
"Sikhism","0"
"Undefined","13"
"Total","18353"
