"Population by Religion","Number"
"Bahai","6"
"Bon","1"
"Buddism","3786"
"Christianity","218"
"Hindu","191754"
"Islam","1773"
"Jainism","0"
"Kirat","6"
"Prakriti","1"
"Sikhism","0"
"Undefined","87"
"Total","197632"
