"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","11"
"Cow Dung","3002"
"Electricity","0"
"Kerosene","50"
"LP Gas","61"
"Not stated","13"
"Others","65"
"Wood/Firewood","1607"
"Total","4809"
