"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","694"
"Christianity","71"
"Hindu","32185"
"Islam","23"
"Jainism","0"
"Kirat","1"
"Prakriti","8"
"Sikhism","0"
"Undefined","18"
"Total","33000"
